sentence_id,words,tags
20948,and,O
20948,maintained,O
20948,links,O
20948,with,O
20948,insurgents,O
20948,across,O
20948,the,O
20948,border,O
20948,in,O
20948,Afghanistan,B-geo
20948,.,O
20950,Authorities,O
20950,say,O
20950,the,O
20950,blast,O
20950,struck,O
20950,Monday,B-tim
20950,on,O
20950,the,O
20950,Mahendranagar,B-geo
20950,highway,O
20950,",",O
20950,about,O
20950,600,O
20950,kilometers,O
20950,west,O
20950,of,O
20950,the,O
20950,capital,O
20950,",",O
20950,Kathmandu,B-geo
20950,.,O
20951,The,O
20951,explosion,O
20951,comes,O
20951,on,O
20951,the,O
20951,second,B-tim
20951,day,I-tim
20951,of,I-tim
20951,a,O
20951,week-long,B-tim
20951,strike,O
20951,called,O
20951,by,O
20951,Maoist,O
20951,rebels,O
20951,to,O
20951,disrupt,O
20951,Wednesday,B-tim
20951,'s,O
20951,local,O
20951,elections,O
20951,to,O
20951,be,O
20951,held,O
20951,across,O
20951,the,O
20951,country,O
20951,.,O
20952,The,O
20952,rebels,O
20952,have,O
20952,threatened,O
20952,to,O
20952,harm,O
20952,anyone,O
20952,who,O
20952,participates,O
20952,in,O
20952,the,O
20952,municipal,O
20952,elections,O
20952,.,O
20953,More,O
20953,than,O
20953,600,O
20953,candidates,O
20953,have,O
20953,already,O
20953,dropped,O
20953,out,O
20953,.,O
20954,The,O
20954,rebels,O
20954,and,O
20954,opposition,O
20954,parties,O
20954,oppose,O
20954,the,O
20954,elections,O
20954,",",O
20954,calling,O
20954,them,O
20954,a,O
20954,sham,O
20954,aimed,O
20954,at,O
20954,legitimizing,O
20954,King,B-org
20954,Gyanendra,I-org
20954,'s,O
20954,seizure,O
20954,of,O
20954,power,O
20954,a,O
20954,year,O
20954,ago,O
20954,in,O
20954,the,O
20954,constitutional,O
20954,monarchy,O
20954,.,O
20955,The,O
20955,king,O
20955,says,O
20955,he,O
20955,took,O
20955,absolute,O
20955,rule,O
20955,because,O
20955,the,O
20955,government,O
20955,failed,O
20955,to,O
20955,stop,O
20955,the,O
20955,nearly,O
20955,decade-long,O
20955,Maoist,O
20955,insurgency,O
20955,.,O
20956,The,O
20956,past,O
20956,chief,O
20956,of,O
20956,the,O
20956,national,O
20956,police,O
20956,",",O
20956,Bager,B-per
20956,Qalibaf,I-per
20956,",",O
20956,and,O
20956,the,O
20956,mayor,O
20956,of,O
20956,Tehran,B-geo
20956,",",O
20956,Mahmoud,B-geo
20956,Ahmadinejad,I-geo
20956,",",O
20956,are,O
20956,also,O
20956,seeking,O
20956,the,O
20956,presidency,O
20956,.,O
20957,Afghan,B-gpe
20957,officials,O
20957,say,O
20957,a,O
20957,roadside,O
20957,bomb,O
20957,has,O
20957,killed,O
20957,three,O
20957,Afghans,B-gpe
20957,and,O
20957,two,O
20957,foreigners,O
20957,in,O
20957,the,O
20957,country,O
20957,'s,O
20957,south,O
20957,.,O
20958,Officials,O
20958,say,O
20958,the,O
20958,victims,O
20958,worked,O
20958,for,O
20958,an,O
20958,American,B-gpe
20958,security,O
20958,company,O
20958,(,O
20958,USPI,B-org
20958,),O
20958,and,O
20958,were,O
20958,killed,O
20958,on,O
20958,the,O
20958,road,O
20958,linking,O
20958,Kandahar,B-geo
20958,with,O
20958,Herat,B-geo
20958,.,O
20959,The,O
20959,nationalities,O
20959,of,O
20959,the,O
20959,two,O
20959,foreigners,O
20959,is,O
20959,not,O
20959,clear,O
20959,.,O
20960,The,O
20960,Taleban,B-org
20960,are,O
20960,being,O
20960,blamed,O
20960,for,O
20960,the,O
20960,attack,O
20960,.,O
20961,In,O
20961,a,O
20961,separate,O
20961,incident,O
20961,",",O
20961,a,O
20961,suicide,O
20961,bomber,O
20961,blew,O
20961,up,O
20961,himself,O
20961,and,O
20961,his,O
20961,accomplice,O
20961,in,O
20961,the,O
20961,center,O
20961,of,O
20961,Kandahar,B-geo
20961,city,O
20961,Tuesday,B-tim
20961,.,O
20964,Taleban,B-org
20964,insurgents,O
20964,have,O
20964,increased,O
20964,attacks,O
20964,in,O
20964,southern,B-geo
20964,Afghanistan,I-geo
20964,in,O
20964,recent,B-tim
20964,months,O
20964,.,O
20965,U.S.-led,O
20965,forces,O
20965,overthrew,O
20965,the,O
20965,hardline,O
20965,Islamist,B-org
20965,Taleban,I-org
20965,regime,O
20965,in,O
20965,late,O
20965,2001,B-tim
20965,",",O
20965,following,O
20965,the,O
20965,September,B-tim
20965,11,I-tim
20965,terrorist,O
20965,attacks,O
20965,in,O
20965,the,O
20965,United,B-geo
20965,States,I-geo
20965,.,O
20967,After,O
20967,the,O
20967,registration,O
20967,period,O
20967,ends,O
20967,",",O
20967,applicants,O
20967,will,O
20967,be,O
20967,screened,O
20967,by,O
20967,the,O
20967,Guardians,B-org
20967,Council,I-org
20967,",",O
20967,which,O
20967,will,O
20967,determine,O
20967,the,O
20967,make-up,O
20967,of,O
20967,the,O
20967,presidential,O
20967,ballot,O
20967,.,O
20968,Japanese,B-gpe
20968,seismologists,O
20968,have,O
20968,issued,O
20968,a,O
20968,tsunami,O
20968,warning,O
20968,for,O
20968,the,O
20968,region,O
20968,",",O
20968,saying,O
20968,a,O
20968,one-meter-tall,O
20968,tsunami,O
20968,is,O
20968,now,O
20968,heading,O
20968,for,O
20968,the,O
20968,Philippines,B-geo
20968,.,O
20969,Taiwanese,B-gpe
20969,scientists,O
20969,say,O
20969,the,O
20969,earthquake,O
20969,was,O
20969,followed,O
20969,by,O
20969,a,O
20969,magnitude,O
20969,6.4,O
20969,aftershock,O
20969,that,O
20969,struck,O
20969,off,O
20969,of,O
20969,southwestern,O
20969,Taiwan,B-geo
20969,.,O
20970,There,O
20970,have,O
20970,been,O
20970,no,O
20970,immediate,O
20970,reports,O
20970,of,O
20970,damage,O
20970,or,O
20970,casualties,O
20970,.,O
20971,Abu,B-per
20971,Farraj,I-per
20971,al-Libbi,I-per
20971,",",O
20971,a,O
20971,top,O
20971,al-Qaida,B-org
20971,operative,O
20971,and,O
20971,close,O
20971,associate,O
20971,of,O
20971,Osama,B-per
20971,bin,I-per
20971,Laden,I-per
20971,who,O
20971,is,O
20971,wanted,O
20971,for,O
20971,two,O
20971,attempts,O
20971,to,O
20971,assassinate,O
20971,Pakistani,B-gpe
20971,President,B-per
20971,Pervez,I-per
20971,Musharraf,I-per
20971,",",O
20971,has,O
20971,been,O
20971,arrested,O
20971,in,O
20971,Pakistan,B-geo
20971,.,O
20974,The,O
20974,Libyan,B-gpe
20974,native,O
20974,",",O
20974,considered,O
20974,third,O
20974,in,O
20974,charge,O
20974,of,O
20974,al-Qaida,B-org
20974,",",O
20974,had,O
20974,a,O
20974,$,O
20974,1,O
20974,million,O
20974,bounty,O
20974,on,O
20974,his,O
20974,head,O
20974,.,O
20977,Burma,B-geo
20977,'s,O
20977,military,O
20977,government,O
20977,appears,O
20977,to,O
20977,have,O
20977,resumed,O
20977,its,O
20977,promised,O
20977,release,O
20977,of,O
20977,prisoners,O
20977,after,O
20977,a,O
20977,delay,O
20977,of,O
20977,several,B-tim
20977,days,O
20977,.,O
20978,The,O
20978,leader,O
20978,of,O
20978,the,O
20978,Shi'ite,B-org
20978,militant,O
20978,group,O
20978,Hezbollah,B-org
20978,is,O
20978,blaming,O
20978,President,B-per
20978,Bush,I-per
20978,for,O
20978,last,O
20978,week,O
20978,'s,O
20978,sectarian,O
20978,violence,O
20978,in,O
20978,Lebanon,B-geo
20978,.,O
20979,Journalists,O
20979,in,O
20979,Rangoon,B-org
20979,Thursday,B-tim
20979,said,O
20979,they,O
20979,saw,O
20979,inmates,O
20979,being,O
20979,freed,O
20979,from,O
20979,the,O
20979,country,O
20979,'s,O
20979,largest,O
20979,jail,O
20979,",",O
20979,Insein,B-per
20979,prison,O
20979,.,O
20980,They,O
20980,apparently,O
20980,were,O
20980,the,O
20980,first,O
20980,to,O
20980,be,O
20980,let,O
20980,go,O
20980,since,O
20980,a,O
20980,few,O
20980,hundred,O
20980,were,O
20980,granted,O
20980,freedom,O
20980,last,O
20980,Friday,B-tim
20980,.,O
20981,The,O
20981,government,O
20981,announced,O
20981,last,O
20981,week,O
20981,that,O
20981,it,O
20981,would,O
20981,free,O
20981,some,O
20981,"4,000",O
20981,prisoners,O
20981,it,O
20981,said,O
20981,were,O
20981,wrongly,O
20981,detained,O
20981,by,O
20981,the,O
20981,recently,O
20981,disbanded,O
20981,security,O
20981,apparatus,O
20981,",",O
20981,the,O
20981,National,B-geo
20981,lntelligence,I-geo
20981,Bureau,I-geo
20981,.,O
20982,Of,O
20982,those,O
20982,freed,O
20982,last,O
20982,week,O
20982,",",O
20982,only,O
20982,a,O
20982,handful,O
20982,were,O
20982,said,O
20982,to,O
20982,be,O
20982,political,O
20982,dissidents,O
20982,.,O
20983,Sources,O
20983,in,O
20983,the,O
20983,Burmese,B-gpe
20983,capital,O
20983,tell,O
20983,VOA,B-org
20983,one,O
20983,of,O
20983,those,O
20983,expected,O
20983,to,O
20983,be,O
20983,released,O
20983,is,O
20983,Win,B-org
20983,Tin,I-org
20983,",",O
20983,a,O
20983,former,O
20983,top,O
20983,aide,O
20983,to,O
20983,opposition,O
20983,leader,O
20983,Aung,B-geo
20983,San,I-geo
20983,Suu,I-geo
20983,Kyi,I-geo
20983,.,O
20985,Aung,B-geo
20985,San,I-geo
20985,Suu,I-geo
20985,Kyi,I-geo
20985,remains,O
20985,under,O
20985,house,O
20985,arrest,O
20985,.,O
20987,The,O
20987,rocket,O
20987,was,O
20987,launched,O
20987,from,O
20987,the,O
20987,Alcantara,B-geo
20987,base,O
20987,in,O
20987,northern,O
20987,Brazil,B-geo
20987,to,O
20987,conduct,O
20987,experiments,O
20987,just,O
20987,outside,O
20987,Earth,B-geo
20987,'s,O
20987,atmosphere,O
20987,.,O
20988,The,O
20988,launch,O
20988,Saturday,B-tim
20988,came,O
20988,14,O
20988,months,O
20988,after,O
20988,a,O
20988,deadly,O
20988,rocket,O
20988,explosion,O
20988,at,O
20988,the,O
20988,Altcantara,B-geo
20988,base,O
20988,killed,O
20988,21,O
20988,space,O
20988,agency,O
20988,employees,O
20988,",",O
20988,including,O
20988,key,O
20988,technicians,O
20988,.,O
20989,Speaking,O
20989,to,O
20989,a,O
20989,large,O
20989,crowd,O
20989,in,O
20989,Beirut,B-geo
20989,Tuesday,B-tim
20989,",",O
20989,Hassan,B-per
20989,Nasrallah,I-per
20989,accused,O
20989,Mr.,B-per
20989,Bush,I-per
20989,and,O
20989,U.S.,B-gpe
20989,Secretary,B-per
20989,of,I-per
20989,State,I-per
20989,Condoleezza,I-per
20989,Rice,I-per
20989,of,O
20989,seeking,O
20989,to,O
20989,spark,O
20989,a,O
20989,civil,O
20989,war,O
20989,in,O
20989,Lebanon,B-geo
20989,.,O
20990,The,O
20990,launch,O
20990,pad,O
20990,explosion,O
20990,also,O
20990,damaged,O
20990,the,O
20990,reputation,O
20990,of,O
20990,Brazil,B-geo
20990,'s,O
20990,space,O
20990,program,O
20990,and,O
20990,set,O
20990,back,O
20990,plans,O
20990,to,O
20990,sell,O
20990,up,O
20990,to,O
20990,15,O
20990,of,O
20990,its,O
20990,VSV-30,O
20990,rockets,O
20990,.,O
20991,Brazil,B-geo
20991,'s,O
20991,Alcantara,B-geo
20991,base,O
20991,is,O
20991,considered,O
20991,an,O
20991,excellent,O
20991,launch,O
20991,site,O
20991,because,O
20991,of,O
20991,its,O
20991,proximity,O
20991,to,O
20991,the,O
20991,equator,O
20991,",",O
20991,where,O
20991,the,O
20991,Earth,B-geo
20991,moves,O
20991,the,O
20991,fastest,O
20991,.,O
20991,.,O
20992,Scientists,O
20992,say,O
20992,launching,O
20992,a,O
20992,rocket,O
20992,at,O
20992,this,O
20992,point,O
20992,gives,O
20992,it,O
20992,an,O
20992,extra,O
20992,boost,O
20992,and,O
20992,allows,O
20992,it,O
20992,to,O
20992,carry,O
20992,less,O
20992,fuel,O
20992,.,O
20993,The,O
20993,U.N.,B-org
20993,Security,I-org
20993,Council,I-org
20993,has,O
20993,canceled,O
20993,plans,O
20993,to,O
20993,send,O
20993,a,O
20993,delegation,O
20993,to,O
20993,talks,O
20993,with,O
20993,the,O
20993,Sudanese,B-gpe
20993,government,O
20993,and,O
20993,the,O
20993,African,B-geo
20993,Union,I-geo
20993,on,O
20993,the,O
20993,crisis,O
20993,in,O
20993,Darfur,B-geo
20993,.,O
20994,U.N.,B-org
20994,diplomats,O
20994,said,O
20994,late,O
20994,Friday,B-tim
20994,the,O
20994,mission,O
20994,fell,O
20994,through,O
20994,after,O
20994,they,O
20994,could,O
20994,not,O
20994,agree,O
20994,on,O
20994,its,O
20994,scope,O
20994,and,O
20994,mandate,O
20994,.,O
20995,The,O
20995,Council,B-org
20995,president,O
20995,",",O
20995,Peru,B-geo
20995,'s,O
20995,U.N.,B-org
20995,Ambassador,I-org
20995,Jorge,I-org
20995,Voto,I-org
20995,Bernales,I-org
20995,",",O
20995,said,O
20995,members,O
20995,could,O
20995,also,O
20995,not,O
20995,agree,O
20995,on,O
20995,what,O
20995,message,O
20995,the,O
20995,delegation,O
20995,would,O
20995,convey,O
20995,to,O
20995,the,O
20995,Sudanese,B-gpe
20995,and,O
20995,A.U.,B-geo
20995,officials,O
20995,who,O
20995,begin,O
20995,meetings,O
20995,Monday,B-tim
20995,in,O
20995,Ethiopia,B-geo
20995,'s,O
20995,capital,O
20995,",",O
20995,Addis,B-per
20995,Ababa,I-per
20995,.,O
20996,The,O
20996,Security,B-org
20996,Council,I-org
20996,has,O
20996,approved,O
20996,a,O
20996,U.N.,B-org
20996,mission,O
20996,for,O
20996,Darfur,B-geo
20996,to,O
20996,take,O
20996,over,O
20996,from,O
20996,an,O
20996,under-funded,O
20996,A.U.,B-geo
20996,mission,O
20996,.,O
20998,To,O
20998,counter,O
20998,those,O
20998,rejections,O
20998,",",O
20998,U.N.,B-org
20998,diplomats,O
20998,are,O
20998,reported,O
20998,to,O
20998,be,O
20998,considering,O
20998,a,O
20998,force,O
20998,made,O
20998,up,O
20998,mainly,O
20998,of,O
20998,African,B-gpe
20998,troops,O
20998,who,O
20998,receive,O
20998,communication,O
20998,gear,O
20998,and,O
20998,logistical,O
20998,support,O
20998,through,O
20998,the,O
20998,United,B-org
20998,Nations,I-org
20998,.,O
20999,Zimbabwe,B-org
20999,President,B-per
20999,Robert,I-per
20999,Mugabe,I-per
20999,told,O
20999,the,O
20999,U.N.,B-org
20999,General,I-org
20999,Assembly,I-org
20999,Sunday,B-tim
20999,that,O
20999,claims,O
20999,of,O
20999,a,O
20999,humanitarian,O
20999,crisis,O
20999,in,O
20999,his,O
20999,country,O
20999,are,O
20999,unfounded,O
20999,.,O
21002,Mr.,B-per
21002,Mugabe,I-per
21002,said,O
21002,those,O
21002,who,O
21002,criticized,O
21002,Zimbabwe,B-org
21002,'s,O
21002,recent,O
21002,program,O
21002,to,O
21002,demolish,O
21002,illegal,O
21002,dwellings,O
21002,and,O
21002,street,O
21002,stalls,O
21002,were,O
21002,trying,O
21002,to,O
21002,tarnish,O
21002,the,O
21002,image,O
21002,of,O
21002,Zimbabwe,B-org
21002,and,O
21002,depict,O
21002,it,O
21002,as,O
21002,a,O
21002,failed,O
21002,state,O
21002,.,O
21003,A,O
21003,recent,O
21003,U.N.,B-org
21003,report,O
21003,called,O
21003,Mr.,B-per
21003,Mugabe,I-per
21003,'s,O
21003,so-called,O
21003,urban,O
21003,cleanup,O
21003,campaign,O
21003,a,O
21003,disastrous,O
21003,policy,O
21003,that,O
21003,left,O
21003,"7,00,000",O
21003,people,O
21003,without,O
21003,homes,O
21003,or,O
21003,jobs,O
21003,.,O
21005,He,O
21005,also,O
21005,criticized,O
21005,what,O
21005,he,O
21005,called,O
21005,Zimbabwe,B-org
21005,'s,O
21005,"""",O
21005,detractors,O
21005,and,O
21005,ill-wishers,O
21005,"""",O
21005,for,O
21005,reporting,O
21005,starvation,O
21005,in,O
21005,the,O
21005,country,O
21005,.,O
21008,A,O
21008,U.S.,B-geo
21008,military,O
21008,statement,O
21008,Thursday,B-tim
21008,said,O
21008,no,O
21008,major,O
21008,battles,O
21008,or,O
21008,airstrikes,O
21008,have,O
21008,occurred,O
21008,during,O
21008,the,O
21008,operation,O
21008,",",O
21008,which,O
21008,began,O
21008,Tuesday,B-tim
21008,around,O
21008,the,O
21008,city,O
21008,of,O
21008,Hit,B-geo
21008,.,O
21009,The,O
21009,statement,O
21009,also,O
21009,said,O
21009,troops,O
21009,have,O
21009,confiscated,O
21009,hundreds,O
21009,of,O
21009,mortars,O
21009,",",O
21009,explosives,O
21009,and,O
21009,guns,O
21009,.,O
21010,It,O
21010,said,O
21010,basic,O
21010,utilities,O
21010,in,O
21010,the,O
21010,town,O
21010,continue,O
21010,to,O
21010,function,O
21010,and,O
21010,residents,O
21010,continue,O
21010,to,O
21010,have,O
21010,access,O
21010,to,O
21010,medical,O
21010,treatment,O
21010,.,O
21011,Anbar,B-geo
21011,is,O
21011,Iraq,B-geo
21011,'s,O
21011,largest,O
21011,province,O
21011,and,O
21011,is,O
21011,believed,O
21011,to,O
21011,be,O
21011,an,O
21011,insurgent,O
21011,stronghold,O
21011,and,O
21011,transit,O
21011,route,O
21011,for,O
21011,foreign,O
21011,fighters,O
21011,.,O
21012,The,O
21012,July-August,O
21012,war,O
21012,between,O
21012,Israel,B-geo
21012,and,O
21012,Hezbollah,B-org
21012,killed,O
21012,about,O
21012,"1,200",O
21012,people,O
21012,in,O
21012,Lebanon,B-geo
21012,and,O
21012,about,O
21012,160,O
21012,Israelis,B-gpe
21012,.,O
21013,The,O
21013,presidents,O
21013,of,O
21013,Russia,B-geo
21013,and,O
21013,Syria,B-geo
21013,have,O
21013,held,O
21013,talks,O
21013,at,O
21013,the,O
21013,Kremlin,B-org
21013,amid,O
21013,controversy,O
21013,over,O
21013,a,O
21013,reported,O
21013,weapons,O
21013,sale,O
21013,between,O
21013,their,O
21013,nations,O
21013,.,O
21014,Russia,B-geo
21014,'s,O
21014,Vladimir,B-per
21014,Putin,B-geo
21014,and,O
21014,Bashar,B-geo
21014,al-Assad,I-geo
21014,of,I-geo
21014,Syria,I-geo
21014,signed,O
21014,bilateral,O
21014,agreements,O
21014,at,O
21014,Tuesday,B-tim
21014,'s,O
21014,meeting,O
21014,.,O
21016,The,O
21016,leaders,O
21016,stressed,O
21016,the,O
21016,importance,O
21016,of,O
21016,building,O
21016,strong,O
21016,relations,O
21016,.,O
21017,Mr.,B-per
21017,al-Assad,B-geo
21017,also,O
21017,said,O
21017,he,O
21017,would,O
21017,welcome,O
21017,an,O
21017,increased,O
21017,Russian,B-gpe
21017,role,O
21017,in,O
21017,the,O
21017,Middle,B-geo
21017,East,I-geo
21017,.,O
21018,Earlier,O
21018,",",O
21018,the,O
21018,Syrian,B-gpe
21018,leader,O
21018,told,O
21018,university,O
21018,students,O
21018,his,O
21018,country,O
21018,has,O
21018,the,O
21018,right,O
21018,to,O
21018,purchase,O
21018,anti-aircraft,O
21018,missiles,O
21018,for,O
21018,defense,O
21018,.,O
21020,The,O
21020,Iskander-E,O
21020,would,O
21020,be,O
21020,capable,O
21020,of,O
21020,hitting,O
21020,most,O
21020,of,O
21020,Israel,B-geo
21020,.,O
21021,The,O
21021,Israelis,B-gpe
21021,fear,O
21021,the,O
21021,SA-18,O
21021,could,O
21021,fall,O
21021,into,O
21021,the,O
21021,hands,O
21021,of,O
21021,Hezbollah,B-org
21021,guerrillas,O
21021,in,O
21021,Lebanon,B-geo
21021,.,O
21022,Chinese,B-gpe
21022,organizers,O
21022,have,O
21022,canceled,O
21022,the,O
21022,international,O
21022,portion,O
21022,of,O
21022,the,O
21022,Beijing,B-geo
21022,Paralympic,I-geo
21022,torch,O
21022,relay,O
21022,",",O
21022,and,O
21022,shortened,O
21022,the,O
21022,domestic,O
21022,legs,O
21022,.,O
21023,On,O
21023,Monday,B-tim
21023,",",O
21023,President,B-per
21023,Bush,I-per
21023,said,O
21023,Hezbollah,B-org
21023,",",O
21023,along,O
21023,with,O
21023,Syria,B-geo
21023,and,O
21023,Iran,B-geo
21023,",",O
21023,are,O
21023,responsible,O
21023,for,O
21023,last,O
21023,week,O
21023,'s,O
21023,violence,O
21023,in,O
21023,Lebanon,B-geo
21023,between,O
21023,government,O
21023,supporters,O
21023,and,O
21023,the,O
21023,Hezbollah-led,O
21023,opposition,O
21023,.,O
21026,It,O
21026,killed,O
21026,"70,000",O
21026,people,O
21026,and,O
21026,left,O
21026,millions,O
21026,displaced,O
21026,in,O
21026,Sichuan,B-geo
21026,province,O
21026,.,O
21028,Four,O
21028,Chinese,B-gpe
21028,cities,O
21028,",",O
21028,Chengdu,B-org
21028,",",O
21028,Chongqing,B-org
21028,",",O
21028,Urumqi,B-org
21028,and,I-org
21028,Tianjin,I-org
21028,",",O
21028,were,O
21028,also,O
21028,removed,O
21028,from,O
21028,the,O
21028,original,O
21028,16-stop,O
21028,schedule,O
21028,for,O
21028,the,O
21028,domestic,O
21028,relay,O
21028,.,O
21029,The,O
21029,state-run,O
21029,China,B-geo
21029,Daily,I-geo
21029,newspaper,O
21029,has,O
21029,reported,O
21029,the,O
21029,2008,B-org
21029,Olympics,I-org
21029,will,O
21029,create,O
21029,more,O
21029,than,O
21029,1.8,O
21029,million,O
21029,jobs,O
21029,in,O
21029,Beijing,B-geo
21029,and,O
21029,boost,O
21029,the,O
21029,Chinese,B-gpe
21029,capital,O
21029,'s,O
21029,overall,O
21029,economic,O
21029,growth,O
21029,.,O
21030,The,O
21030,newspaper,O
21030,cited,O
21030,a,O
21030,new,O
21030,economic,O
21030,outlook,O
21030,by,O
21030,two,O
21030,statisticians,O
21030,for,O
21030,the,O
21030,city,O
21030,government,O
21030,that,O
21030,says,O
21030,Beijing,B-geo
21030,'s,O
21030,economy,O
21030,will,O
21030,grow,O
21030,9.8,O
21030,percent,O
21030,annually,O
21030,between,B-tim
21030,now,I-tim
21030,and,I-tim
21030,2008,I-tim
21030,.,O
21031,That,O
21031,is,O
21031,an,O
21031,increase,O
21031,of,O
21031,almost,O
21031,one,O
21031,percentage,O
21031,point,O
21031,(,O
21031,0.8,O
21031,),O
21031,from,O
21031,the,O
21031,annual,O
21031,average,O
21031,between,B-tim
21031,2001,I-tim
21031,and,I-tim
21031,2005,I-tim
21031,.,O
21032,The,O
21032,report,O
21032,says,O
21032,more,O
21032,than,O
21032,50,O
21032,sectors,O
21032,of,O
21032,the,O
21032,economy,O
21032,will,O
21032,benefit,O
21032,from,O
21032,the,O
21032,Games,O
21032,",",O
21032,with,O
21032,construction,O
21032,leading,O
21032,the,O
21032,way,O
21032,with,O
21032,more,O
21032,than,O
21032,20,O
21032,percent,O
21032,of,O
21032,the,O
21032,growth,O
21032,.,O
21033,The,O
21033,2008,B-tim
21033,Games,O
21033,have,O
21033,spurred,O
21033,Beijing,B-geo
21033,to,O
21033,launch,O
21033,numerous,O
21033,infrastructure,O
21033,development,O
21033,projects,O
21033,",",O
21033,including,O
21033,expanded,O
21033,highway,O
21033,and,O
21033,subway,O
21033,systems,O
21033,",",O
21033,an,O
21033,Olympic,O
21033,sports,O
21033,and,O
21033,culture,O
21033,zone,O
21033,and,O
21033,17,O
21033,new,O
21033,gymnasiums,O
21033,.,O
21034,Seven,O
21034,people,O
21034,were,O
21034,killed,O
21034,and,O
21034,more,O
21034,than,O
